Latitude,Longitude,Garbage Percentage,Threshold,Timestamp
30.517,76.661,0.0,5.0,2025-03-31 10:41:17
30.519,76.66,0.0,4.0,2025-03-31 10:41:17
30.515,76.659,0.0,50.0,2025-03-31 10:41:17
30.517,76.661,0.0,5.0,2025-03-31 10:41:19
30.519,76.66,0.0,4.0,2025-03-31 10:41:19
30.515,76.659,0.0,50.0,2025-03-31 10:41:19
30.517,76.661,0.0,5.0,2025-03-31 10:41:28
30.519,76.66,0.0,4.0,2025-03-31 10:41:28
30.515,76.659,0.0,50.0,2025-03-31 10:41:28
30.517,76.661,0.0,5.0,2025-03-31 10:41:29
30.519,76.66,0.0,4.0,2025-03-31 10:41:29
30.515,76.659,0.0,50.0,2025-03-31 10:41:29
30.517,76.661,0.0,5.0,2025-03-31 10:41:38
30.519,76.66,0.0,4.0,2025-03-31 10:41:38
30.515,76.659,0.0,50.0,2025-03-31 10:41:38
30.517,76.661,0.0,5.0,2025-03-31 10:41:39
30.519,76.66,0.0,4.0,2025-03-31 10:41:39
30.515,76.659,0.0,50.0,2025-03-31 10:41:39
30.517,76.661,0.0,5.0,2025-03-31 10:41:48
30.519,76.66,0.0,4.0,2025-03-31 10:41:48
30.515,76.659,0.0,50.0,2025-03-31 10:41:48
30.517,76.661,0.0,5.0,2025-03-31 10:41:49
30.519,76.66,0.0,4.0,2025-03-31 10:41:49
30.515,76.659,0.0,50.0,2025-03-31 10:41:49
30.517,76.661,0.0,5.0,2025-03-31 10:41:58
30.519,76.66,0.0,4.0,2025-03-31 10:41:58
30.515,76.659,0.0,50.0,2025-03-31 10:41:58
30.517,76.661,0.0,5.0,2025-03-31 10:41:59
30.519,76.66,0.0,4.0,2025-03-31 10:41:59
30.515,76.659,0.0,50.0,2025-03-31 10:41:59
30.517,76.661,0.0,5.0,2025-03-31 10:42:08
30.519,76.66,0.0,4.0,2025-03-31 10:42:08
30.515,76.659,0.0,50.0,2025-03-31 10:42:08
30.517,76.661,0.0,5.0,2025-03-31 10:42:09
30.519,76.66,0.0,4.0,2025-03-31 10:42:09
30.515,76.659,0.0,50.0,2025-03-31 10:42:09
30.517,76.661,0.0,5.0,2025-03-31 10:42:18
30.519,76.66,0.0,4.0,2025-03-31 10:42:18
30.515,76.659,0.0,50.0,2025-03-31 10:42:18
30.517,76.661,0.0,5.0,2025-03-31 10:42:19
30.519,76.66,0.0,4.0,2025-03-31 10:42:19
30.515,76.659,0.0,50.0,2025-03-31 10:42:19
30.517,76.661,0.0,5.0,2025-03-31 10:42:28
30.519,76.66,0.0,4.0,2025-03-31 10:42:28
30.515,76.659,0.0,50.0,2025-03-31 10:42:28
30.517,76.661,0.0,5.0,2025-03-31 10:42:29
30.519,76.66,0.0,4.0,2025-03-31 10:42:29
30.515,76.659,0.0,50.0,2025-03-31 10:42:29
30.517,76.661,0.0,5.0,2025-03-31 10:42:38
30.519,76.66,0.0,4.0,2025-03-31 10:42:38
30.515,76.659,0.0,50.0,2025-03-31 10:42:38
30.517,76.661,0.0,5.0,2025-03-31 10:42:39
30.519,76.66,0.0,4.0,2025-03-31 10:42:39
30.515,76.659,0.0,50.0,2025-03-31 10:42:39
30.517,76.661,0.0,5.0,2025-03-31 10:42:48
30.519,76.66,0.0,4.0,2025-03-31 10:42:48
30.515,76.659,0.0,50.0,2025-03-31 10:42:48
30.517,76.661,0.0,5.0,2025-03-31 10:42:49
30.519,76.66,0.0,4.0,2025-03-31 10:42:49
30.515,76.659,0.0,50.0,2025-03-31 10:42:49
30.517,76.661,0.0,5.0,2025-03-31 10:42:58
30.519,76.66,0.0,4.0,2025-03-31 10:42:58
30.515,76.659,0.0,50.0,2025-03-31 10:42:58
30.517,76.661,0.0,5.0,2025-03-31 10:43:00
30.519,76.66,0.0,4.0,2025-03-31 10:43:00
30.515,76.659,0.0,50.0,2025-03-31 10:43:00
30.517,76.661,0.0,5.0,2025-03-31 10:43:08
30.519,76.66,0.0,4.0,2025-03-31 10:43:08
30.515,76.659,0.0,50.0,2025-03-31 10:43:08
30.517,76.661,0.0,5.0,2025-03-31 10:43:10
30.519,76.66,0.0,4.0,2025-03-31 10:43:10
30.515,76.659,0.0,50.0,2025-03-31 10:43:10
30.517,76.661,0.0,5.0,2025-03-31 10:43:18
30.519,76.66,0.0,4.0,2025-03-31 10:43:18
30.515,76.659,0.0,50.0,2025-03-31 10:43:18
30.517,76.661,0.0,5.0,2025-03-31 10:43:20
30.519,76.66,0.0,4.0,2025-03-31 10:43:20
30.515,76.659,0.0,50.0,2025-03-31 10:43:20
30.517,76.661,0.0,5.0,2025-03-31 10:43:29
30.519,76.66,0.0,4.0,2025-03-31 10:43:29
30.515,76.659,0.0,50.0,2025-03-31 10:43:29
30.517,76.661,0.0,5.0,2025-03-31 10:43:30
30.519,76.66,0.0,4.0,2025-03-31 10:43:30
30.515,76.659,0.0,50.0,2025-03-31 10:43:30
30.517,76.661,0.0,5.0,2025-03-31 10:43:39
30.519,76.66,0.0,4.0,2025-03-31 10:43:39
30.515,76.659,0.0,50.0,2025-03-31 10:43:39
30.517,76.661,0.0,5.0,2025-03-31 10:43:40
30.519,76.66,0.0,4.0,2025-03-31 10:43:40
30.515,76.659,0.0,50.0,2025-03-31 10:43:40
30.517,76.661,0.0,5.0,2025-03-31 10:43:49
30.519,76.66,0.0,4.0,2025-03-31 10:43:49
30.515,76.659,0.0,50.0,2025-03-31 10:43:49
30.517,76.661,0.0,5.0,2025-03-31 10:43:50
30.519,76.66,0.0,4.0,2025-03-31 10:43:50
30.515,76.659,0.0,50.0,2025-03-31 10:43:50
30.517,76.661,0.0,5.0,2025-03-31 10:43:59
30.519,76.66,0.0,4.0,2025-03-31 10:43:59
30.515,76.659,0.0,50.0,2025-03-31 10:43:59
30.517,76.661,0.0,5.0,2025-03-31 10:44:00
30.519,76.66,0.0,4.0,2025-03-31 10:44:00
30.515,76.659,0.0,50.0,2025-03-31 10:44:00
30.517,76.661,0.0,5.0,2025-03-31 10:44:09
30.519,76.66,0.0,4.0,2025-03-31 10:44:09
30.515,76.659,0.0,50.0,2025-03-31 10:44:09
30.517,76.661,0.0,5.0,2025-03-31 10:44:10
30.519,76.66,0.0,4.0,2025-03-31 10:44:10
30.515,76.659,0.0,50.0,2025-03-31 10:44:10
30.517,76.661,0.0,5.0,2025-03-31 10:44:19
30.519,76.66,0.0,4.0,2025-03-31 10:44:19
30.515,76.659,0.0,50.0,2025-03-31 10:44:19
30.517,76.661,0.0,5.0,2025-03-31 10:44:20
30.519,76.66,0.0,4.0,2025-03-31 10:44:20
30.515,76.659,0.0,50.0,2025-03-31 10:44:20
30.517,76.661,0.0,5.0,2025-03-31 10:44:29
30.519,76.66,0.0,4.0,2025-03-31 10:44:29
30.515,76.659,0.0,50.0,2025-03-31 10:44:29
30.517,76.661,0.0,5.0,2025-03-31 10:44:30
30.519,76.66,0.0,4.0,2025-03-31 10:44:30
30.515,76.659,0.0,50.0,2025-03-31 10:44:30
30.517,76.661,0.0,5.0,2025-03-31 10:45:52
30.519,76.66,0.0,4.0,2025-03-31 10:45:52
30.515,76.659,0.0,50.0,2025-03-31 10:45:52
